volume,all_views,run,cost,today_views,days_ago,is_restyle,modified,up,age,Легкосплавные диски,Панорамная крыша,Круиз-контроль,Противотуманные фары,Обогрев зеркал,Парктроники,Системы помощи,ESP (система поддержания динамической стабильности),Ксеноновые фары,CD/MP3 проигрыватель,Обогрев руля,Управление мультимедиа с руля,Климат-контроль,Обогрев лобового стекла,Фаркоп,Светодиодные фары,Мультимедийный экран,Иммобилайзер,Контроль мертвых зон на зеркалах,Подушки безопасности боковые,Кондиционер,Материал салона - натуральная кожа,Датчик дождя,Штатная навигация,Электростеклоподъемники передние,AUX/iPod,USB,Подушки безопасности задние,Автозапуск двигателя,Сигнализация,Обогрев сидений,Камера заднего вида,ABS (антиблокировочная система),Рейлинги на крыше,Электрорегулировка сидений,Подушки безопасности передние,Электростеклоподъемники задние,Bluetooth,Антипробуксовочная система,Люк,cuzov,fuel,brand,region,model,color,drive-unit,state,transmission
1800,258,204000,5 800,22,2,1,0,0,12,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,седан,бензин,Opel,Витебская обл.,Vectra C (рестайлинг),черный,Передний,с пробегом,Механика
1600,345,374750,1 000,27,2,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,седан,бензин,Nissan,Витебская обл.,Primera P11,черный,Передний,с пробегом,Механика
2400,388,228000,7 100,36,2,1,1,0,13,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,седан,бензин,Honda,Минск,Accord VII (рестайлинг),черный,Передний,с пробегом,Автомат
2000,79,121000,13 900,10,2,0,0,0,7,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,внедорожник,бензин,Subaru,Минск,XV I,черный,Постоянный полный,с пробегом,Автомат
1800,154,342956,650,13,2,0,1,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,седан,бензин,Ford,Минск,Mondeo I,синий,Передний,с пробегом,Механика
1400,169,260000,3 100,10,4,0,0,1,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,хэтчбек,бензин,Skoda,Гродненская обл.,Fabia 6Y,синий,Передний,с пробегом,Механика
1500,163,78857,13 950,163,2,0,0,0,3,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,седан,бензин,Chevrolet,Минск,Malibu IX LT,серебристый,Передний,с пробегом,Автомат
1600,135,100000,8 100,11,2,0,0,0,8,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,хэтчбек,бензин,Opel,Минская обл.,Astra J,черный,Передний,с пробегом,Автомат
1800,337,345345,800,15,3,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,дизель,Ford,Минская обл.,Mondeo I,черный,Передний,с пробегом,Механика
2000,205,170000,12 500,8,5,0,0,1,6,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,минивэн,дизель,Opel,Минск,Zafira C,белый,Передний,с пробегом,Автомат
2200,96,149000,11 500,19,2,0,1,0,11,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,внедорожник,дизель,Hyundai,Витебская обл.,Santa Fe CM,серебристый,Подключаемый полный,с пробегом,Автомат
1800,181,290000,3 600,7,5,0,0,1,19,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,седан,бензин,Volkswagen,Минск,Jetta IV,серый,Передний,с пробегом,Механика
1400,259,299999,700,18,3,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,хэтчбек,бензин,Rover,Минск,200 R3,другой,Передний,с пробегом,Механика
5000,235,160000,25 636,21,3,0,0,1,6,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,купе,бензин,Mercedes-Benz,Минск,CL C216 (Рестайлинг) CL 500 4MATIC,черный,Постоянный полный,с пробегом,Автомат
2000,28,152000,12 950,28,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,бензин,Hyundai,Минск,i40 VF,черный,Передний,с пробегом,Механика
2000,141,247000,800,7,2,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,бензин,Plymouth,Витебская обл.,Neon,зеленый,Передний,с пробегом,Автомат
2000,157,309000,1 850,157,2,0,0,0,20,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,хэтчбек,дизель,Rover,Могилевская обл.,400 HH-R,зеленый,Передний,с пробегом,Механика
1600,2087,820,18 250,353,2,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,купе,бензин,Renault,Минск,Arkana Style,серебристый,Передний,с пробегом,Автомат
1600,155,159000,14 500,19,2,0,0,0,4,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,минивэн,дизель,Citroen,Минск,C4 Grand Picasso II,черный,Передний,с пробегом,Механика
2500,529,659000,6 500,30,2,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,микроавтобус,дизель,Volkswagen,Минск,Transporter T4,белый,Передний,с пробегом,Механика
1800,221,361274,1 550,12,5,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,хэтчбек,бензин,Mazda,Минская обл.,626 GE,синий,Передний,с пробегом,Механика
2000,280,355000,4 250,17,4,0,0,1,19,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,универсал,дизель,BMW,Гомельская обл.,5 серия E39,серый,Задний,с пробегом,Механика
2000,256,100,47 000,256,2,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,седан,дизель,BMW,Минск,3 серия G20 xDrive20d Msport,синий,Постоянный полный,с пробегом,Автомат
1900,152,305000,7 007,17,3,0,0,1,11,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,седан,дизель,Volkswagen,Гомельская обл.,Passat B6,черный,Передний,с пробегом,Механика
2800,2342,180000,2 700,92,6,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,внедорожник,дизель,Great Wall,Брестская обл.,Hover,черный,Постоянный полный,с пробегом,Механика
2000,1525,202776,1 000,196,2,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,бензин,Ford,Витебская обл.,Focus I (рестайлинг),другой,Передний,на запчасти,Автомат
1991,65,436430,514,65,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,хэтчбек,бензин,Mazda,Брестская обл.,626 GE,синий,Передний,с пробегом,Механика
1600,149,239000,11 500,13,3,1,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,минивэн,дизель,Volkswagen,Минск,Caddy III (рестайлинг),белый,Передний,с пробегом,Механика
3000,276,447129,10 167,276,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,внедорожник,дизель,Toyota,Минск,Land Cruiser Prado J120,серебристый,,с пробегом,Автомат
1781,87,225666,1 055,87,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,хэтчбек,бензин,Volkswagen,Брестская обл.,Golf III,фиолетовый,Передний,с пробегом,Автомат
2000,207,90000,11 719,12,3,1,0,0,5,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,внедорожник,дизель,SsangYong,Гомельская обл.,Kyron I (рестайлинг),серый,Подключаемый полный,с пробегом,Механика
1700,58,322126,523,58,2,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,хэтчбек,бензин,Volvo,Гомельская обл.,440,синий,Передний,с пробегом,Механика
1600,201,134000,12 650,29,2,1,0,0,4,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,внедорожник,дизель,Peugeot,Витебская обл.,3008 I (рестайлинг),черный,Передний,с пробегом,Механика
1300,437,78254,600,19,4,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,бензин,Lada (ВАЗ),Минская обл.,2106 6,белый,Задний,с пробегом,Механика
1600,277,222222,4 999,19,3,0,0,0,13,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,минивэн,дизель,Ford,Минская обл.,C-MAX I,серебристый,Передний,с пробегом,Механика
2000,139,111111,1 854,139,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,универсал,дизель,Opel,Минск,Astra G,белый,Передний,с пробегом,Механика
2000,58,299685,1 458,58,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,бензин,Nissan,Гомельская обл.,Primera P11,зеленый,Передний,с пробегом,Механика
1400,196,245000,10 800,16,5,0,0,1,8,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,универсал,бензин,Volkswagen,Брестская обл.,Passat B7 ecofuel,черный,Передний,с пробегом,Механика
1900,160,9999999,3 350,13,3,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,универсал,дизель,Volkswagen,Гомельская обл.,Golf III tdi,красный,Передний,с пробегом,Механика
1974,63,395020,288,63,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,дизель,Nissan,Могилевская обл.,Sunny N13,серый,Передний,с пробегом,Механика
1700,211,65816,1 107,211,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,внедорожник,бензин,Lada (ВАЗ),Могилевская обл.,2121 Нива,зеленый,Подключаемый полный,с пробегом,Механика
1600,240,200000,620,28,2,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,хэтчбек,бензин,Mazda,Гомельская обл.,323 BG,зеленый,Передний,с пробегом,Механика
1400,57,16000,14 950,57,2,0,0,0,2,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,внедорожник,бензин,Buick,Минск,Encore,черный,Передний,с пробегом,Автомат
1900,163,546257,5 388,163,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,микроавтобус,дизель,Volkswagen,Гомельская обл.,Transporter T4,белый,Передний,с пробегом,Механика
1796,30,392964,822,30,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,универсал,бензин,Ford,Могилевская обл.,Mondeo I,зеленый,Передний,с пробегом,Механика
2000,55,372159,253,55,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,бензин,Opel,Гродненская обл.,Omega A,красный,Передний,с пробегом,Механика
1600,189,300000,488,12,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,универсал,бензин,Lada (ВАЗ),Могилевская обл.,2104,зеленый,,с повреждениями,Механика
2000,62,313868,846,62,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,бензин,Volvo,Могилевская обл.,940,бордовый,Задний,с пробегом,Механика
2000,339,648599,1 377,339,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,дизель,Mercedes-Benz,Минск,"E-Класс W124, S124, C124, A124",черный,Задний,с пробегом,Механика
1272,206,60485,245,206,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,хэтчбек,бензин,Volkswagen,Брестская обл.,Golf II,белый,Передний,с пробегом,Механика
1400,64,373221,793,64,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,хэтчбек,бензин,Nissan,Минск,Almera I (N15),серебристый,Передний,с пробегом,Механика
3200,180,286000,15 450,28,2,0,0,0,11,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,внедорожник,дизель,Mercedes-Benz,Витебская обл.,GL-Класс X164,черный,Постоянный полный,с пробегом,Автомат
1400,184,310000,4 800,22,3,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,минивэн,бензин,Peugeot,Минск,Partner Origin (рестайлинг) M59 Origin,красный,Передний,с пробегом,Механика
3000,358,260000,21 999,24,5,0,0,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,внедорожник,дизель,BMW,Могилевская обл.,X5 E70,черный,Постоянный полный,с пробегом,Автомат
3000,230,185000,16 500,13,3,0,0,0,8,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,седан,бензин,Audi,Витебская обл.,A6 C7 TFSI,черный,Постоянный полный,с пробегом,Автомат
2000,182,110000,11 450,32,2,0,0,0,7,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,внедорожник,бензин,Hyundai,Минск,ix35 I Maximal,белый,Передний,с пробегом,Механика
1800,36,164778,439,36,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,бензин,Volvo,Гомельская обл.,460,зеленый,,с пробегом,Механика
2996,246,462599,957,246,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,дизель,Mercedes-Benz,Гродненская обл.,"E-Класс W124, S124, C124, A124 300D",серый,Задний,с пробегом,Механика
1600,95,37947,2 422,95,3,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,бензин,Daewoo,Гомельская обл.,Nexia I (рестайлинг),бордовый,Передний,с пробегом,Механика
1400,196,199000,8 000,16,5,0,0,1,10,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,хэтчбек,бензин,Toyota,Могилевская обл.,Auris I (E150),черный,Передний,с пробегом,Механика
2000,251,125000,8 200,14,3,1,0,0,8,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,седан,бензин,Volvo,Минск,S40 II (рестайлинг),серый,Передний,с пробегом,Автомат
1400,283,105000,12 500,16,4,0,0,1,6,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,хэтчбек,бензин,Audi,Минск,A3 8V 1.4T,белый,Передний,с пробегом,Автомат
1998,233,63402,849,233,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,бензин,Peugeot,Могилевская обл.,406 I,бордовый,Передний,с пробегом,Механика
1900,161,218912,2 895,161,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,минивэн,дизель,Ford,Минск,Galaxy I,зеленый,Передний,с пробегом,Механика
1600,47,99999,336,47,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,бензин,Lada (ВАЗ),Гомельская обл.,2106,белый,Задний,с пробегом,Механика
1400,67,113000,4 250,67,2,1,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,хэтчбек,бензин,Citroen,Гродненская обл.,C3 I (рестайлинг),другой,Передний,с пробегом,Автомат
1900,248,235000,3 600,11,3,0,0,0,15,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,минивэн,дизель,Fiat,Минск,Idea I,серый,Передний,с пробегом,Механика
2400,231,290000,12 900,16,3,1,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,внедорожник,дизель,Volvo,Минск,XC90 I (рестайлинг),серый,Постоянный полный,с пробегом,Автомат
2188,277,340000,1 500,17,3,1,0,0,20,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,хэтчбек,дизель,Renault,Витебская обл.,Safrane I (рестайлинг),зеленый,Передний,с пробегом,Механика
1400,82,4166,277,82,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,хэтчбек,бензин,Opel,Гомельская обл.,Kadett E,серебристый,Передний,с пробегом,Механика
2000,85,82,24 750,85,2,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,внедорожник,бензин,Kia,Минск,Sportage IV,черный,Подключаемый полный,с пробегом,Автомат
1500,396,145000,1 200,15,5,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,хэтчбек,бензин,Lada (ВАЗ),Минск,2112,зеленый,Передний,с пробегом,Механика
2000,452,300000,2 700,39,3,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,седан,бензин,Audi,Витебская обл.,80 B4 2.0.MONO,синий,Передний,с пробегом,Механика
1800,207,365467,369,207,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,хэтчбек,бензин,Mazda,Минск,626 GE,красный,Передний,с пробегом,Механика
3000,430,170000,24 900,18,6,0,1,1,6,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,седан,бензин,BMW,Могилевская обл.,7 серия F02 (Long) X-Drive,черный,Постоянный полный,с пробегом,Автомат
1896,326,357871,3 347,326,3,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,минивэн,дизель,Ford,Брестская обл.,Galaxy I (рестайлинг),черный,Передний,с пробегом,Механика
1600,35,394884,701,35,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,бензин,Peugeot,Минск,405,черный,Передний,с пробегом,Механика
1700,241,100000,300,25,2,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,бензин,Москвич,Минская обл.,412,белый,Задний,с пробегом,Механика
1350,109,15,37 062,109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,бензин,Mercedes-Benz,Минск,"CLA C117, X117 (Рестайлинг) 200",черный,Передний,с пробегом,Автомат
1300,39,341805,949,39,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,хэтчбек,бензин,Toyota,Минск,Corolla VII (E100),фиолетовый,Передний,с пробегом,Механика
1600,220,54757,6 800,13,3,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,седан,бензин,Volkswagen,Могилевская обл.,Polo Sedan I,белый,Передний,с пробегом,Механика
1800,279,350000,1 074,18,3,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,седан,бензин,Audi,Гомельская обл.,80 B3,красный,Передний,с пробегом,Механика
1600,122,111111,1 809,122,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,универсал,бензин,Opel,Минск,Astra G,белый,Передний,с пробегом,Автомат
1600,278,178000,2 000,29,3,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,седан,бензин,Audi,Гомельская обл.,80 B2,синий,Передний,с пробегом,Механика
1400,129,226822,701,129,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,хэтчбек,бензин,Volkswagen,Минск,Golf III,красный,Передний,с повреждениями,Механика
2200,366,153500,14 200,43,2,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,внедорожник,дизель,Hyundai,Минск,Santa Fe CM (рестайлинг),черный,Подключаемый полный,с пробегом,Автомат
